2025-06-04T20:13:24Z,100,1,light,100,0,1107.14,898.606µs,659.072µs,3.060636ms
2025-06-04T20:13:31Z,500,1,light,500,0,1273.19,782.723µs,623.071µs,4.196856ms
2025-06-04T20:13:40Z,1000,1,light,1000,0,1322.52,753.588µs,609.5µs,3.287465ms
2025-06-04T20:13:54Z,2500,1,light,2500,0,1385.83,719.387µs,602.241µs,6.229383ms
2025-06-04T20:14:08Z,5000,1,light,5000,0,1345.37,740.925µs,602.486µs,7.590631ms
2025-06-04T20:14:34Z,10000,1,light,10000,0,1334.89,746.822µs,602.64µs,13.54251ms
2025-06-04T20:14:51Z,100,1,heavy,100,0,20.59,48.569624ms,45.544509ms,63.71444ms
2025-06-04T20:15:16Z,500,1,heavy,500,0,20.33,49.183604ms,45.070087ms,91.016018ms
2025-06-04T20:16:00Z,1000,1,heavy,1000,0,20.21,49.475215ms,45.851257ms,73.363511ms
